Name: CHC家庭影院, URL: https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-9.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: http://lxajh.top/tv/douyu.php?id=74374, Date: None, Resolution: None, Response Time: 1338 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-17.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-8.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-9.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-7.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 经典电影, URL: http://tv.zzlag.top:9087/tsfile/live/1057_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 779 ms
Name: 经典电影, URL: http://goo.bkpcp.top/mg/jdxgdy, Date: None, Resolution: None, Response Time: 53 ms
Name: 经典电影, URL: http://146.56.151.147:5000/4gtv/201, Date: None, Resolution: None, Response Time: 2184 ms
Name: 黑莓电影, URL: http://146.56.165.66:7788/TVOD/2000000003000000001/hnbblive/index.m3u8, Date: None, Resolution: None, Response Time: 804 ms
Name: 黑莓电影, URL: http://www.xzbn.site:35455/itv/1000000004000019624.m3u8?cdn=ystenlive, Date: None, Resolution: None, Response Time: 921 ms
Name: 黑莓电影, URL: http://146.56.165.66:7788/TVOD/2000000003000000001/hnbblive/index.m3u8, Date: None, Resolution: None, Response Time: 804 ms
Name: 黑莓电影, URL: http://www.xzbn.site:35455/itv/1000000004000019624.m3u8?cdn=ystenlive, Date: None, Resolution: None, Response Time: 921 ms
Name: 黑莓电影, URL: http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000001&livemode=1&stbId=yu&mode=1&, Date: None, Resolution: None, Response Time: 615 ms
Name: 黑莓电影, URL: http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=yu&mode=1&, Date: None, Resolution: None, Response Time: 615 ms
Name: 黑莓电影, URL: http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=yu&mode=1&, Date: None, Resolution: None, Response Time: 615 ms
Name: 黑莓电影, URL: http://rptv.miguotv.net/2000000003000000001/hnbblive/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 250 ms
Name: 黑莓电影, URL: http://rptv.miguotv.net/1000000004000019624/ystenlive/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 250 ms
Name: 凤凰资讯, URL: http://www.terrykang.cn:5678/sxg.php?id=test2_4000, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.1.4:2191, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-22.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-13.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 491 ms
Name: 凤凰资讯, URL: http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-16.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-18.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯, URL: http://221.7.175.154:8445/tsfile/live/1021_1.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-15.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-25.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://120.198.95.220:9901/tsfile/live/1037_1.m3u8, Date: None, Resolution: None, Response Time: 491 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-23.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-19.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixinfo_hd, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰资讯, URL: http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8, Date: None, Resolution: None, Response Time: 30 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-1.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-3.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://cdn3.163189.xyz/live/fhzx/stream.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-1.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-2.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.0.118:2191, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-20.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://r.jdshipin.com/0Rp07, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-21.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://39.164.174.139:5000/nl.m3u8?id=FHZXHD, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-17.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-15.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-11.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://110.81.206.138:49231/tsfile/live/23019_1.m3u8, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-9.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/凤凰资讯.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-13.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-5.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-20.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 491 ms
Name: 凤凰资讯, URL: http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.1.4:2191, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-15.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-11.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://110.81.206.138:49231/tsfile/live/23019_1.m3u8, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-25.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://221.7.175.154:8445/tsfile/live/1021_1.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-13.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-16.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://120.198.95.220:9901/tsfile/live/1037_1.m3u8, Date: None, Resolution: None, Response Time: 491 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/http/61.222.53.250:8081/hls/75/817/ch59.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8, Date: None, Resolution: None, Response Time: 30 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-3.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-5.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-17.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-1.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-15.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-21.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-20.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://cdn3.163189.xyz/live/fhzx/stream.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-22.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-18.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-23.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://39.164.174.139:5000/nl.m3u8?id=FHZXHD, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.0.118:2191, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-1.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-20.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-2.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://r.jdshipin.com/0Rp07, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰资讯, URL: http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8, Date: None, Resolution: None, Response Time: 1100 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-9.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/凤凰资讯.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: http://www.terrykang.cn:5678/sxg.php?id=test2_4000, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰资讯, URL: http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixinfo_hd, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-13.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-19.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://110.81.206.138:49231/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-24.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-11.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8$订阅源, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8$订阅源-1920x1080, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯, URL: http://120.55.49.231:1314/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:4418/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:6519/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:8617/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:9250/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:6519/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:1314/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:5920/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2433/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:9250/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:8617/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:9568/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:5920/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2693/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3543/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:9568/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:7718/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:8865/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:8865/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2732/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:7718/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3543/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2433/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2732/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3656/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:4418/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:1655/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2693/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:1655/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:8617/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://146.56.151.147:5000/youtube/ALvxv4ZwK9c, Date: None, Resolution: None, Response Time: 2184 ms
Name: 凤凰资讯, URL: http://120.55.49.231:2693/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:5783/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:5783/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:6519/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140$, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯, URL: http://r.jdshipin.com/0Rp07$LR•IPV4『线路47』, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰中文, URL: http://wouu.net:9977/rtp/239.93.0.162:2192?Cf=cfss.cc, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-19.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-11.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-3.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1126 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-7.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://wouu.net:9977/udp/239.93.0.162:2192, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰中文, URL: http://110.81.206.138:49231/tsfile/live/23020_1.m3u8, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰中文, URL: http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-12.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://www.terrykang.cn:5678/sxg.php?id=test1_4000, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-4.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-16.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-2.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-15.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://120.55.49.231:3095/rtp/233.50.200.191:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰中文, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰中文, URL: http://183.237.95.108:9901/tsfile/live/1103_1.m3u8, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-12.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-8.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-5.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://110.81.206.138:49231/tsfile/live/23020_1.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰中文, URL: https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8, Date: None, Resolution: None, Response Time: 1126 ms
Name: 凤凰中文, URL: http://120.198.95.220:9901/tsfile/live/1036_1.m3u8, Date: None, Resolution: None, Response Time: 491 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-15.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-9.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/fe3d3346f748e4ec230691be958aff27e91c225b43b5855685cd1fbe79c56f60.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 491 ms
Name: 凤凰中文, URL: http://r.jdshipin.com/cCCzW, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰中文, URL: http://aktv_stream.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰中文, URL: http://110.81.206.138:49231/tsfile/live/23020_1.m3u8?, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-10.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://8.138.7.223/tv/gdmzyd.php?id=4, Date: None, Resolution: None, Response Time: 4788 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://221.7.175.154:8445/tsfile/live/1020_1.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: https://stream1.freetv.fun/feng-huang-zhong-wen-14.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰中文, URL: http://110.81.206.138:49231/tsfile/live/23020_1.m3u8?txiptv&playlive, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰中文, URL: http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰中文, URL: http://php.17186.eu.org/phtv/fhzw.m3u8, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰中文, URL: http://39.164.174.139:5000/nl.m3u8?id=FHZWHD, Date: None, Resolution: None, Response Time: 537 ms
